reviewerID,graph_degree,graph_weighted_degree
A2DAX9YH4EVXB0,1,3
A2QMJGWXCCJD4B,30,90
A25HNCSHBYB8JZ,1,3
A2BR2DSVUFOT8T,7,21
A2YPKWUTDXCLVQ,107,324
A35PMBE1O93J9T,3,9
A3AML2FSRBHJBQ,1756,7100
A3A4YGQ4HQLY73,1755,7092
A3MBW5NTIGVX14,936,2986
A1E4CKJH35K5GR,2,6
AIHF128TM9HYJ,1,3
A3CSYM38QAGVPD,4,12
A327J5R77T2EY3,13,43
A3CWEK9HY2VPDL,1755,7030
A1364Z6VGNI3XC,43,138
A2JO762ONDZLF8,841,2590
AMJJ8DUJQBY1R,54,162
AXPIJDXA92ENH,3,9
A3B0RDVMT7QHWN,5,15
A1LQAJ0H4T7P38,24,72
A9TYOP71LFJIB,1,3
A1XIZS0OWJHYRO,3,9
A5M7D4QNZCCEO,2,6
A2RCV60MNI5VTV,5,15
A2H47FJLIKYNGC,4,12
A6WHM5MMRGSD4,1,3
A3QSZ2SE3HUSXM,5,17
AY9XN9SYDO72W,1755,7137
A1X0RJXUEJL8CS,19,58
A2VKH0FDSTMK2A,1981,8384
A20NY2SDC1UR4K,18,56
A2HAC1EBM1HPQP,2,6
A1HUFAEJXRO2KI,3,9
A2C7BOQVFH1HLE,125,450
A2LX9QTK80ZNA,1,3
A7T26PXZHJOKB,2,6
A124M7KEKXFUIF,2,6
A137AB3IBL9LOF,144,445
A1KZO4OAJ651YW,1,3
A2XW6NC2B87U2I,11,33
A33N887QZM51EX,1,3
A1XVZCC58WEOOA,7,23
A1RV0QI7IOP7RC,809,2447
A1WGP2LPBHQAE7,8,27
A3CZBUDNI3IQ26,1,3
AH0L2SVIPDR5I,43,130
A1FWJZMJ7MGINQ,97,295
A3PSV9QV5JQV1T,1,3
AQF4ESWOZK65Q,5,15
A2BZQNBV8UDZ2C,18,54
A1W642GHKCRCVI,1,3
AAQPCAGWI9FB7,2,6
A3DSPTS08DD79W,3,9
A2K2KS66WT4AKW,1,3
AMIGKRWXLA5FZ,28,85
A6A03NM42KUXL,2,6
A11S25MJ9NKF1P,45,135
A32IN6A5QBUGK4,3,9
A25NK1SM2Z6AN6,9,27
A19WK4WO1TBP1H,3,9
A2HMDN9HHJBVJT,1906,8067
A8S877NXZ85GH,1755,7103
AXL7REHC3R08M,14,42
A28NF2BMUDD8GX,1,3
A3VKX3PZ23MHG7,2,6
A38YDK7Z3IZSRM,4,12
AX03D8C3UX3K9,29,98
AB8AYATYO2EQ0,33,99
A1WR4TFR72G62W,1,3
A2VG89GBD95WA2,1849,7786
A2ZJAON9VWA8KU,1755,7110
A18J3HGN6V4Z19,3,9
AWMYR25X2XEC2,9,27
A2RGC2RNQ6YXDY,1,3
A3EMQLSLCJ33N5,2,6
A1882F38ONS5T5,2,6
A3Q4Q8UJZR6Y19,17,51
A1K6EBWW0BRCBP,30,98
AI45J5737CUGY,295,987
AU50T91RXQBWS,1755,7021
A1XQ5OOVHMK7IJ,31,93
A441JEIQ80ILP,2,6
A56EP6FFRH1YT,960,3089
A28AVKPXCL3JV7,11,37
A1TL67PNYDE3LZ,198,669
A3SW8XGVNHGOSD,4,12
A19L99CTLBTIUW,1,3
A2NMNU09EC63OV,1755,7022
A2LG08W0C1AQ4T,11,33
A1VDZH6ZG610RI,1,3
A1W5XKH6KFP30A,1755,7029
A2FUBHWLGGA1T1,1755,7106
A22RVGB5S4EM5K,1,3
AJT9QM2GUO9IS,1,3
A101RU25CMFF1R,66,202
A1S2HAUYS9GSTS,825,2510
A1CH08ZRAWFJ12,3,9
A3D8RXRT65FFL7,2,6
A2GHV3S734BCDK,1,3
A2I4MTZXKXHMWZ,26,84
ATJ9HPP9UIJK0,7,21
A1QVOBBLEV4ONC,4,12
A33VNTD8QSFPW5,1,3
A1VFPD5TITB4LL,1,3
A3IVH5NMZ9JVWM,1,3
A999QRVMCU8TL,13,39
A3KT76JQ3GN5BP,796,2397
A2XVV66V39K3IN,3,9
A2XL6TZM34HFV3,1814,7540
AZD1YA8456NHB,798,2409
APDB9ZT0Z7JMC,24,76
A1YIWE4P9IK5AS,26,78
A8SQLFMKMYD3N,4,12
A258GDSUBPOAQ8,13,39
A3082QLE0N9EQL,1,3
A25086I44475I2,30,90
AOWMUFLGB10QH,7,22
A14618U5UKIWMK,2,6
A18QIY450YH1MV,10,31
A31E6XVYU7B1OV,2,6
A13VOW5P0RKDEN,1,3
A3FXF9DXHFOVIW,28,84
A2H5XWG4P6KUC4,1,3
A36U2CRYR44VXS,845,2582
AAS4DS4Q88FLZ,1773,7283
A1ZBCYWSOQ3DXW,7,21
A2O2UE0UTPOB0Q,15,47
A2ZPT6N0EXDC8K,1,3
A1Q1WA75LSZDXV,1,3
AW96O24TFBBR4,7,21
A2DYK64ML9JAV7,13,39
A1I3GXI6LSFS4O,1755,7045
ABPHPSMBKOUO5,65,196
A1FA8IUZMNGTU2,804,2448
A2VQI0MV6KAHHR,7,21
A3239WUDBKOZQF,5,15
A1MU2NTEE1XZMO,1,3
A1RNMCREWR2GB7,7,22
A2TSDINJX6U1WF,823,2552
A1K2Y5UBQZV5G4,3,10
A1HZ1JDWAS1SKC,1,3
A31RYSANU6FYQW,1,3
A3N7Y9QXT9LS9C,6,18
A3ZBJIYPNX6XW,28,87
A21Y646PO0KJGO,3,9
A1ODX6T54D3TGI,1,3
A22B7PW3WWHI2M,1,3
A3FCY941QW3TA0,9,27
A2KPLU5E3202WH,2,6
A21AIWGKF63IK0,12,36
A1JCFCPGEYT1L4,7,24
A2ZH3DWDM17QIL,1,3
A17KNIZBPGNHN4,2,6
A2E3SHGFJG7AW9,7,21
A1T063G1088S5Y,1755,7057
A27DD549I9B7KI,2,7
A1SXYKNFEGZMCG,186,669
A1PU0ZAW9HHBAF,1,3
A3QKI5EREWRTAJ,8,24
A1JTATZ03PPIY1,7,21
A2IPAK7819LX32,854,2643
A2CMN999R94YAR,48,147
A3T5P4Y7WBFFHQ,15,48
A32XHKPSU6KHCP,1,3
A173A5BK5LMDFT,25,77
A2QN5Y7D2USBE2,1,3
A332G1ZFLG58HY,2,6
A2L7IUB7DNY48Z,9,27
A3S14N9O0A1C5F,2,6
A1Z3DLGBBOMCUN,93,282
AKLZSMU0UQPIO,908,2844
A2LLO4VIOLAQG1,5,15
AKV7Z2RU3LNP3,893,2813
A2KPL4RDDQLIGA,1,3
A20WZFXMOM2Y2,1758,7125
AC227B039L7IR,174,526
A3VINMY1DIEHL7,10,32
A35GLUXQV239AP,1755,7039
A244ADBBA83GK7,4,12
AA45NFO912TP4,2,6
A22EW8G85ZBHLB,238,773
A3872Y2XH0YDX1,89,270
A1NO8FU22P7XHD,1762,7140
A31WLENNZ93L4O,1,3
A1ZYRFIT30A890,5,15
A3IVKKTW53KKNU,4,12
A29FT81YKCH5CY,9,30
A25BEY7FVX59VK,1,3
A24P8S5UY8K3MF,1,4
A3J8U952XAL34Z,1,5
AGXA3F5PO8PD5,1,3
A1ZVST8IJ35NSG,8,24
A2PKD2F1Y03APN,1755,7020
A1YYJ8PS07FWJ1,4,12
A1LUPQJLN3BRDO,21,68
A3LOR4GNUQ0WQ6,1,3
A3VVH1YJTAZGIF,6,20
ALQHNYGRBY4A9,11,33
A7QE8UZMVAH5S,1755,7021
A1TSW5IJ1LU0RP,2,6
A2NSEHVHCN8QXE,4,12
AGMQE2LOF7B3J,1755,7044
A2POOW8FSMUXTE,3,9
A1CXUL9Q2YZ6OW,1,3
AJF7WFF2RJDOR,3,9
A3HICRL1GPX5QR,5,15
ACD122NT087LP,1,3
A1LHMSY3Q46PJS,10,31
A203KSIMB0S3BK,6,20
A3LXYBBLOOEOMQ,2,7
A2K7SLRNX2ZD72,5,15
A2A5MVVWAS0Q3F,1,3
A3GU9C8THOVVYO,1,3
A2H16EA50U6TLJ,1755,7023
A3F0UD3SP1RHZA,7,21
A10UYG5GKWAY77,1,3
A3CMHT2Z9LOPE7,1755,7111
A2KU9M8GV0A4SH,1,3
A3A7LOUG0YFPBH,2,6
A1D3EY0ABQT055,1,3
A2HK9UF5XIYXR8,1755,7021
AVM6OR01CPJNQ,36,109
AXNKZLA4FO2UP,2,6
A1HW9DAJBYXGDV,18,55
A3QUY9C3L4I95V,1784,7515
AZ0LJNEP2VRD1,11,36
A2GX6DZPHMW9BQ,1755,7103
AU6997RDG2KL0,4,12
AQVMU6KDMC6LG,1755,7053
AOF6IUCN1I1TI,1,3
A1O2LALXVMC3XS,2,6
A2ACJCJOSZOW8Z,870,2709
A7V0YRMCFV1L4,3,9
ABW2RYQ718C00,1,3
A63VI4CPWHLHX,1,4
A3BEKIXEMSZ9PL,845,2580
A1RPGT25Q5QSKU,1755,7044
A2PEN3Q2YAOQ6L,3,9
A37KKY9Q1JU07N,2,6
A2RDNE7NHWYHTD,14,48
A5LJO04M2PHIF,2,6
A13LQXSU90UCWS,3,9
A18DKSNX6G0KFC,1,3
A21VL7AECBQL1F,1,3
A3FHN95GRPEGDA,17,52
ANKS57TGQW2S,10,32
A6ILOSWM1IH9Z,1,3
AT0KNZF94SA49,1,3
A2FFM54C4DV42P,18,55
A2FVE1P5YERMRD,1794,7348
A2I832YXV0LK61,1,3
A5SSSH980WTNK,1755,7086
A2OZMQTZK2E105,3,9
ABGBB2A115WIA,4,13
AML7JRXI629G0,2,6
A1ZFL0Y5SQYXKU,2,6
A2P3U6P25YG9LE,1,3
A22TXI3G9A2NM1,4,12
A2E2V5WSMRVZNY,2,6
A297GLQC0S0WBI,6,18
ABA474K4FJPTM,1755,7157
A1QN2OQKHLY10A,14,44
AQQ0ADWZBRIVN,1755,7368
A25BROZFNN31N4,8,24
A2U6EWTY9ZFG1O,1,3
A2XULU4X99Y5FY,1,3
A3QZ8YRH8CIFBD,2,6
A2RQH27VUR52OF,1,3
A7ZJZY5QHQ4NL,15,46
A31BL556QXBJBZ,299,952
ARADEBLBT3P17,1,3
A2BH9EKXZ1RZXH,1,3
A30HB33D6V0N6B,5,15
A392IHJEPCB5IN,1,3
A1Y8BQ5R1SGGVD,1,3
A2QEIU7F06SS2K,3,9
A19NS4X2JZBSWB,30,93
A78J38NU18DDZ,1,3
AOZ3LHASA2SUA,34,102
A2NUF1VW8Z7EVI,1755,7020
ASC1XFAYHI1H7,25,75
A2WQHC74U72NS0,1,3
A3SS9B6QIHZQZ3,3,9
A24OOD34Y314T6,1,3
A13NKKIVF12R4T,808,2459
A1LF8ASMKHG8RQ,1755,7030
A2KMG4D0I9ICQA,1755,7023
A1QPM887Y5WH9S,1,3
A9VAK8UG2G5W7,4,13
AJWYMJN9R5R5G,1755,7022
A3CIX8D2XGY9YK,4,12
A36256945SVPQV,172,520
A1WWK77RTWEZS2,1755,7022
AHEAERVAARG8O,2,6
A2DBYMW9NL3K7B,1,3
A3LVN45N3O831S,126,392
AJERUOJ1KR1P3,248,769
ABG6M0U9030VV,2,7
A32VFJX0MAGKIQ,13,39
A7R4E231F6PYB,1761,7096
A1LL7SB20BCA7E,1,4
A39TSMHZO4E628,1,3
AJZ6V3S420OU7,182,555
A105II2H7XGRTY,5,16
AE866D4MN3KB5,1,3
A1M7LS52Q27AHU,1756,7080
A1PX8CDUSZ8R7C,76,233
A26YF89Q2JN162,55,165
A1CRNV47HZP280,1778,7458
A19CXLF2PUJGGH,5,16
APEJ8EJCC8PQ8,23,75
AESG61HX9EUNS,4,12
AWLVQ1NSU3LDS,1755,7118
A2X19DCY75OEO2,1755,7031
A1XXAPTZI9V7YF,22,70
A3LUQH7IE2ASUT,791,2373
A135ROKH8R8AE1,2,6
AMEQ7N2EZ0YHU,1,3
A1N6ROM53NNEVA,21,65
A3MPOUCYY6LEAL,1,3
A2MG4VG88F587N,1755,7021
A14KZ3JX0LJWRP,1,3
A3NCOVZJLTBY9T,2,6
A2STZVV3MR8712,40,120
A25LPG6OSLPBJP,933,2961
AFA62QIGPUTJN,1,3
A23NFZ13VIQAQT,1,3
A1YRYFUTM65DMQ,3,9
A1RGH0SJLW9O7O,8,24
A1O6ZDZ1OFFEDZ,7,23
A33QOSYADK6BWK,1,3
A2EVBDHVJHMXC2,6,18
A300C7GPNONC5Q,3,9
A3E83GTCA7W3YL,18,55
A3HMQCDLA3H9MS,819,2486
A3D7J7LC71C26D,1757,7259
A15LRHLNXP7JFI,355,1127
AXELXF7LWCTZN,10,31
A3QOHN0P1HVAPY,1,3
A2YMK7JY1399U0,3,9
ANGPTF3MQ8U10,20,62
A1UCISU7XU871A,2,6
A3C46DWTUCD0SU,1755,7022
A23HNAJN7J6SFZ,19,59
A28DCW2JZ7S548,195,602
AHT3VA2CXROY1,7,22
A6T2B13WYCMJG,1,3
A1D8M0GVV9E9DR,8,24
A1RTG738UCY7WZ,4,12
AJQ9N2MJSTW7I,1,3
A4I8EKMN4W5I0,1759,7064
A87DNVUNZ79MJ,1,3
A1ILCTI2GZMABE,6,18
A1U0B80NTQ4WAU,1,3
A1QH74HPDVL5IQ,2,6
A3E6FHS8DV037H,2,6
A27UG9X7530EW2,28,93
A2UOZ8VPY7EFHV,1,3
A1X4BX4L1EIR3C,9,27
A2W23CFT43NTMU,149,460
A38VPIP6WNCLCP,1,3
A21KBJEK619NMY,5,16
A358J4WU5B0Y9Q,1762,7185
A27NJN772OERYV,12,36
A23SM21ZIR5KA,2,6
AWKICKN34O4UM,1,3
A2G2DXPFZKG48W,1762,7123
A3CIAHOR65DBRA,1,3
A1W2V8Z9EWTZMM,1,3
A16CLV6BLPJUXP,813,2471
AJDZYQ84OS3VF,60,180
A30SZ7U998P6OD,1755,7041
A2F42NSN3HKRCU,4,12
AYDKIUFOWR63U,1,3
A2ZZU2O2ZNQUX3,1755,7066
AHP1R3ET8KS3,2,7
A1MMM4ICHC909L,6,18
A21CVZHRJKP2SC,31,94
A2LIPA0K1IRM0C,14,42
A3FFC2HM82P3T0,184,558
A10LZH7HC1ASED,1797,7542
A20IFQ3ELQ59RJ,7,21
A2VDKEI5V937X4,407,1350
A10WNMPZFK8O40,5,15
AP0OI9L6KKQEG,5,15
A33M07VZBYRMPY,2,6
A1I16Q3S7INXFW,162,491
A31EE4G7VHLJIF,65,199
A24K1J3I1S1CPG,1,3
A2O8BAXJPDSV0M,9,28
A38R238SRZNJIV,1757,7228
A360OF9QBC2KJF,5,16
A21AXIZMELKVPD,1,3
A2AJGY21ZEY7C5,4,12
AB61DRJ6FDOJC,16,48
A28PSM8NWK7W4W,6,18
A16DI5SF3HVTVJ,2,6
A3CPI1F4LUJCXY,1,3
A1FO10Z93GKN33,2,7
A1RQ69ONX9U5HS,110,404
AW7ZYDEJVWM3E,7,21
A36E7QW4MV1XO3,20,62
A9NA4ELQ5Q8HZ,4,12
AQQY75BIWBP24,1,3
A12MGFVCEC89RB,1,3
A2UNC2A28QOJFB,863,2671
A1P570CE975ID7,22,67
A2HTM7WY3PR9GY,3,9
AU59EAV1U4VFE,4,12
A2QS31VVEZYSFU,795,2387
A3T7QL2H8SJRZJ,10,30
A21L8WESSSXCP8,4,13
A18I677D9Q6TFT,28,88
A1X2HSTZTZKIH1,1755,7060
A2ATO7B3FKBNKY,3,9
A1EZMU02XNK3DA,1,3
A2MI3XT4JRZ9P9,1756,7102
A1ETUEQ84KGYOZ,11,35
ACO0N3D5580NF,7,21
A2KGSD36REG38I,9,27
A2TDI6VXXQRKKV,237,730
A2LPR8QWLBEQ9O,211,646
A38VKNSXU9POUM,1,3
A1ADC0ONGCFU3W,793,2383
APA52GE5D88A4,1,3
ATJAGCVMS5442,791,2374
APFIE26BTMWSN,138,437
ATOXHSD1DJUQI,1,3
A21Y5GQ83XSGNR,1756,7056
A26416ZDNVET7J,1,3
A17ZFEIETOEKVF,22,71
A1G4P4JM551BA7,6,18
A1BUX7O7VG3AZK,1,3
A2RRTCSPT5YB9J,1,3
A30RXZRUFKH70K,793,2379
AU7U45LQAD21J,1,3
AXVKMYWNIHK7W,4,12
A20V39SPYTDHHW,7,22
A1TKX3AL9H2V11,1,3
A2R9A209Z80BSF,15,45
A3NJAKCH1Z6WT4,21,63
A24JH8BXAUCFU9,16,49
A1906H31QW23JN,5,15
A3FQOES73QHRNE,826,2505
A1AHS69H3JXYPG,3,9
A34JRW5WZJ3ZUK,2,6
A3LC7JEI716R8M,7,21
A1S0NIJ5PDREYV,3,9
AL1LM3GJMJDFY,4,13
A328YIF9BAUWC6,1764,7167
A3PN40P2J89TCF,1858,7776
A189JFDLEBVRME,1755,7021
A3CO9XCACYEV15,3,9
A2EMQQTOBQ1G7Y,1,3
A2BRG65K9DYZNF,1,3
A3TRV1IG0M1PHK,3,9
AXNUAWXD6D9ZV,1,3
A22LQ534UZC971,69,209
A3UTKTPFZ3UR4B,12,36
APDBIV2D8MMWR,1,3
A1LH6RF4UN9VI6,18,73
A4Q5YD0AOAPW4,1,3
A1I17IKUD1GLO,2,7
AVY2W96FJO4IZ,8,25
A2HYNRD4TUD0L1,1755,7045
A396ELNTQDFYPO,216,707
A2R7B3MUR22USI,1,4
A1OP5AUCKHOC3T,1,3
A12M8ZK40WTY9T,1755,7027
A2WYAHJGST6AOT,15,46
A38Q9559KIVSKD,1,3
AQMB3MR2J9GTS,859,2653
AMUH7TPV0Y3SN,1,3
A39KN6CVBQML32,131,470
A1RZ32JTYABQWI,1764,7261
AE1BMS962TGUK,1,3
A1H66YO2LT8CL4,1,3
A2K5EP7ISUKS4H,13,40
A1KEI83DD0RKGC,10,32
A1SY9CIT5IBBDM,2,6
AH8CY4TI7GB0D,1,3
A72GY2QLLLJ26,1755,7021
A3MONHA5DCPPLZ,9,27
A1OVOCBSYCR2KR,9,27
A3JDYGP8T4145S,235,749
AALNPUSTMP9DM,5,15
A2V3YLO8AFAB7Y,6,18
A2113NLIUYT5ID,4,12
A3LQAYU7SRU0BI,2,6
A3953QM5QH4B88,320,1079
A26JURTTR43V2W,1755,7062
A17VW66OGW0ZKA,3,9
AORZOX23M4V7S,5,15
A2LH2KPGICF8HX,35,108
A2SMTJ06ATP5NX,11,34
A1H4I7VO8YVMEI,2,6
A1IYGBTCR4C8D0,3,10
AY37TGWSAF6NU,1,3
A3O7G7NTWKC57H,1,3
A381PFTU2V7E2T,6,18
A2D1FIV2ISR001,2,6
A1Y3S2JVEXW1C2,1755,7055
ACEY1TFKA5HG3,3,9
A1KQ46BLZ8VEAG,1,3
A3CWQAP64ZQFWO,3,9
AVE93C3GPMTN2,80,246
A3B1B0NX0YUCMB,1,3
A2SS31AD92R6VD,13,39
A3O3JENDG8RZOA,15,45
A1N3DS96OC1VSP,1,3
AL2R8M0NF125C,1755,7075
AMVC9WTXYKNJ1,113,368
A2RIZEL6RI8RNJ,14,42
ATJ2DUUFDCP01,1760,7386
AN65KG18M4SDN,3,11
A26RNTHH6P38YJ,1759,7181
A2JN6RCKY12HKK,4,12
A37FNC8MW822NY,1,3
A3F3SUX8GHKGHW,3,9
A4R41IUBTO5OI,1,3
ADH0O8UVJOT10,442,1630
ABEMB3JC5VW00,273,848
ADDMIBGYB24P9,16,49
A1ECAXFKW72PWI,1,3
AZ5GQJ2LPEX6Z,1,3
A3MG13MFZFF6NO,9,27
A2O8GLBKIAZ38J,793,2382
ANTN61S4L7WG9,1,3
A3JC5NRW4S3GGY,1755,7025
A2FU139Z9387TB,1762,7224
A1ZPRFTV7X83R1,1,3
ADR2574FJ9HO6,5,15
A1AM6542ELQ20M,166,506
A2SKHG5ULPYIMC,1,3
A2XICPXO85V3CI,2,6
A3E9E5GWHOPOC9,1,3
A35Z84UCMOCMJX,793,2379
A13UOQL79OOLFS,6,19
AXXGP6UT41KAS,1,3
A3HECULKYIRQSD,6,19
ABD1GR5Q9VWMO,13,40
A2OZJFEZHMYKS9,1,3
AUWLTL7G7DSFC,140,435
A31M3BCJ95L4E3,1755,7021
A3OSRRJLZVT7T2,12,36
A2EK9Z0J4YXB2X,4,12
A3DTUC3H3DL6TZ,1,3
A2N81950LERXPS,4,12
A1QYA8ITKPV8CC,175,525
ARGUK7TTS1P48,1,3
A16PI619LGWOQB,11,33
A17WR54D1A9QIJ,1,3
A1HYADD8SOO3P9,8,24
A1S9I0VX77CA8V,186,561
A2NY66NSQV9AVY,2,6
A23033Q9WZBG4V,1,3
ARLY229F839NU,1768,7239
A1JHX9N3X3KZD0,1,3
A2BCE305MUUP8R,2,6
AUMGIMSSZ3DZM,1760,7164
AZ5CVBGVNQ6BK,20,61
A11INIL2YFJ137,32,99
AFOH0F3VHSTIU,852,3031
A155XHZBRTR268,1,3
A20ZEXDL7U3GBE,2,6
A1OE1PMESGILWL,12,37
A5O3ZBCOLILKQ,4,12
A2USZZ4Z0U6P1S,14,44
A1TXOT5KV7VUF7,1,3
A15R9VVGI055AB,8,25
A37MSQJ2TAHFZA,2,6
A3V0RZN8S54U4H,1,3
AGVNWU4NH0ZB1,3,9
A35IKUWBBVZMK3,1,3
A1NPEDCMUZT94F,1,3
A1JGIFKDTIHBL7,2,6
AZWC7CQEEDGDQ,1,3
A25DQZNBUQ1V4T,5,16
A2CWFCLX85ZPQ5,2,6
A1HOMPVF9XQLMS,2,8
A3BFYGU3PVYD9M,4,13
A5X6PJANY4XW4,1,3
A1U4ILE9EVN0XE,1,3
A2TS3F3LURU14D,1,3
AN7PZ6IUJ3H31,1,3
A2PGTBFPREFW0T,6,18
ASG42G9QTBUX1,1764,7162
A2SGC8YX4LB24E,1755,7059
A2KU19LQSMARHF,1,3
A1BN8134NN8IAC,1755,7024
A2YNN9YXOV1VDH,3,9
A167WWI0TX9F1W,5,15
A3LGOY7YGZN3OG,4,12
A2SMAPK3VZFSU6,1,3
A17PGY1YQBIYUE,6,18
A2QJLNHYKBFO2F,1,3
A1JY4FXENXE46,254,799
AOHR2Q90UXF23,1760,7158
A16JT2FXDESDY1,200,684
A100BB8D2BVA20,1,3
A1XTIPZ2GA9C98,6,18
A3MI2BBKDN8EFR,1790,7457
A2K0BGL5KMGQQV,1,3
A3KZASW5USFKC8,12,37
A15JOIZ99H7T54,1755,7108
A2NAK8HOR6I2TC,11,34
AHY6GVAWYU76,792,2376
A21GCOGHDQNHQS,1758,7138
AY15129AHWRSS,2,6
ANDT5AEFCINVM,1,3
A1V1YXJCC0R2XR,1758,7170
AR5FDMKUO0IO7,2,6
A1GOKUUDRB63FQ,1,3
A283PKSH7SHWIM,1755,7137
AP99CITSHD672,1,3
AU4BAL3CYCQLK,2,6
A2JH37L088OV6H,1,3
AO01EIISI3KS9,1755,7028
A2SW5QB3FESHZI,117,358
A1JD7L5HZ0L1V0,8,25
A2H8PV3DBZVJ6X,2,6
AGDWVRFL81B4O,1,3
A3O8T70CBHCG77,1,3
A2BTI8EKDZOXMH,4,12
A2B38M097QTKS5,4,12
AY16TR72ZNGC7,1,3
A11WFON79KKJ4U,1755,7020
ATZXBLSINB7X2,49,151
AB55ZPNUPHHN5,9,27
A9P4Q7KX35RS2,47,144
A1TNJ5721Q0928,2,7
A34PJAS16SWEES,1,3
A2T8JRVJRVNX8R,1,3
A18ZKZXXA3WHSJ,2,6
ARZDUMBRSICVH,11,33
A3S28GU71U1QQU,21,69
AKLVN28VMB6PO,2,6
A8XV3ZGLTG3CE,1,3
A2C46HQIZLYJUC,12,37
A2UL5MKTVJHVG5,1,3
A20IDM7JS7XNS9,1755,7025
A291EACR28RDWB,821,2497
A11IKVKY58S9OW,855,2639
A7XEGGBKPVJLD,1,3
A2IS6SXDC2Z3XG,84,262
A1K963REP2BG7,2,6
A3C84F7S2GP781,18,54
A14HWWYJGEYH8N,1,3
A2VYPA9XAXK0FU,791,2373
A1JN94YC1YN5QQ,3,9
A29OGQ83C0KYLE,96,296
A1DLTUNMANB6Y0,4,12
A3W5697D2MNECL,1,3
A2E3ZI3SUAWBUF,7,21
A2MQGG0X9PDG3Z,2,6
A1U66MB2K1KSX6,2,6
A33K8EOQH55J62,3,9
A3ICWM56MOGXD9,5,16
ASZ85329EDPMK,4,12
A1XWL3P039AV6W,839,2568
A28SW0DE4R66D3,1,3
A3D9UA1RQWJD2J,73,220
A3RODBAAVBBQFL,1,3
A3NYHMWROCAK77,20,60
A35QFQI0M46LWO,222,686
A2HV8CSJGY11ZC,24,73
A2Z85OIXM4NIDC,9,27
A1PKO8G4R3LCSK,1,3
A2S39PBQ1BJSUS,4,12
A10LFCQTVWNB95,11,41
AZPBJKH5Z9MJ3,1,3
A3V3RQLNN5KFL8,3,9
A2E5YEDFENFZYC,10,31
A3GSOP19A7LOWG,2575,9791
A3USVJXZXK7XRI,5,15
AHZSGU9X8K95Y,2,6
A15OW1YPT7N8GG,2,6
A30XMV31285L32,1,3
A2LYV42ZNJ3LVZ,87,262
AW1HA6JMN7MKB,4,12
A1P56Z6DAWXI4W,3,10
ANQDF3C3KX72T,1,3
A1ZWM1BGZOJN0R,819,2499
A2VGF9XN0C6X72,14,42
A1N4D43G6D2O8J,792,2384
A1M95MV47URCL7,851,2618
A2VY08MXXLNFWP,3,9
A2RTUHFU4EIW14,3,9
AG8CN3ZSOO3ZW,1755,7075
AMGOZN4OT8L9H,178,560
A3MU1GNLL0MHN9,1,3
AW91VDERXXKGT,1,3
A1C84DTGURRW5F,866,2693
A31997Q9ABEIE9,1,3
A1QA55NLYT3PJ,2,6
A1CSOWN67R0OLF,10,30
AWQ8VPPY8RY7J,795,2391
A3GB0VT94UJOZE,1,3
A3BLWR26J3I9BP,1,3
A3NK2295V6ACB7,45,138
A11D0H8MZ2BHCC,1,3
A2F26OVBDC7WWA,1906,8078
A2WD36PV4MP5NK,2,7
A3GJQYKZCX3332,1755,7043
A1H1HD7BYCRFVZ,1,3
AGCDMRHTB5G9Z,53,159
A229U8DEB5ZVDJ,3,9
A32NZIV3FHCK62,2,6
A1PT95UCZ4SCEE,1,3
A1RMMSRG4LW6CR,5,15
AQUYWDUTJSA0L,3,9
A1P9KMY9HW5VH7,3,9
A31JDZO6PBIVHZ,3,9
A1KM06XE57P8U,2,6
A10EYK3699YT9F,226,690
AQEN8MFFD7566,1755,7020
A3TRRQ6V0UW5QA,2,6
AIPZ5MUE3SSKR,1,3
A18U18LB87UUZN,793,2382
A3P8657JNXU0NQ,1755,7179
A33I0MEEN5OVIV,17,52
AOWXE79NY4K3I,5,15
A2CEA9OF86YGMW,791,2373
A1W0V14HR5LOUM,3,9
AACARGGYZPQVN,11,35
A3G6JB2I102YN8,1,3
AAEIBZRP499ZJ,13,39
A2RDI91JJM1KPT,4,13
A3EX7LFLLSP1EC,1,3
A3TG6MGBHINY6N,2,6
A2TD6A64Y2EF9L,1,3
AYVI04W3T3LOW,18,54
AOL9A9N3HHRZ4,14,44
AXFRKNJ1F5MF0,41,127
A2O6CI04LYU9MT,803,2416
ACI4A0U0U6C5B,28,84
A2WMKSTQT9RAE7,2,6
A3B8PIP8Y2PG31,1755,7083
A5E5KDJ3UGL9L,6,18
A3H5IW0521BL99,1755,7021
A1J2Z2IGEM2DVA,1,3
A2PLB2S75LVP3E,2,6
AVH6HPB4SLZGI,1755,7138
A14JU8HQSZE9VK,1,3
AC4XV78EJG1QB,1755,7025
A3TCD2T7V0A883,1756,7077
AKKUEME9U6G04,1,3
ADMCREI1PDZ6C,1,3
A3Q89NTZT4B2YU,1,3
ALDPO3PZWVLBD,5,15
A30IL95HM4Q0GX,1,3
A38A1N1JQMFPM6,52,156
A27E9UEA5ZMTN5,1789,7349
A3U5NV0JVS6UFY,1755,7077
A24PMZXY8HHWE7,798,2404
A29YXBFTD7QUP3,5,15
A3BCWZS7AY4CTT,166,508
A2HUKDNUX2J6QZ,2,6
A2NKYRHYGM9FZW,9,27
A1SPEJZZ0O8CSC,3,11
A2VY4CCIEBHF7E,1755,7155
A1AU3VDG7N5WFZ,2,6
AMS2CPERWN7JV,1,3
A2FFJCRIYMCVCZ,4,13
